timestamp,alert,classification,priority,protocol,src_ip,src_port,dest_ip,dest_port,line_no
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.134,38739,239.190.141.209,38739,16
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.32,38739,239.190.141.209,38739,17
03/17/2025-22:45:00.000,[1:2100498:7] GPL ATTACK_RESPONSE id check returned root,Potentially Bad Traffic,2,TCP,48.124.133.243,7267,239.190.216.145,50303,18
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.112,38739,239.190.141.209,38739,19
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.227,38739,239.190.141.209,38739,20
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.216.232,38739,239.190.141.209,38739,21
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,151.48.9.73,18763,239.190.216.145,50740,22
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,151.48.9.73,18763,239.190.216.145,50740,23
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,151.48.9.73,18763,239.190.216.145,50740,24
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,151.48.9.73,18763,239.190.216.145,50740,25
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.64,38739,239.190.141.209,38739,26
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.13,38739,239.190.141.209,38739,27
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.151,38739,239.190.141.209,38739,28
03/17/2025-22:45:00.000,[1:2001219:20] ET SCAN Potential SSH Scan,Attempted Information Leak,2,TCP,239.120.148.42,30692,239.190.216.145,42371,29
03/17/2025-22:45:00.000,[1:2006546:9] ET SCAN LibSSH Based Frequent SSH Connections Likely BruteForce Attack,Attempted Administrator Privilege Gain,1,TCP,239.120.148.42,30692,239.190.216.145,42371,30
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,59.186.52.51,18763,239.190.216.145,59196,31
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,59.186.52.51,18763,239.190.216.145,59196,32
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,59.186.52.51,18763,239.190.216.145,59196,33
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,59.186.52.51,18763,239.190.216.145,59196,34
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,59.186.52.51,18763,239.190.216.145,59196,35
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.119,38739,239.190.141.209,38739,36
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,12497,37
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,12497,38
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,12497,239.190.216.145,42371,39
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,30570,40
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,30570,41
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,30570,239.190.216.145,42371,42
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,5476,43
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,5476,44
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,5476,239.190.216.145,42371,45
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,22996,46
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,22996,47
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,22996,239.190.216.145,42371,48
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,27500,49
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,27500,50
03/17/2025-22:45:00.000,[1:2006546:9] ET SCAN LibSSH Based Frequent SSH Connections Likely BruteForce Attack,Attempted Administrator Privilege Gain,1,TCP,239.120.148.42,27500,239.190.216.145,42371,51
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,27500,239.190.216.145,42371,52
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,20151,53
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,20151,54
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,20151,239.190.216.145,42371,55
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,26448,56
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,26448,57
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,26448,239.190.216.145,42371,58
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,5201,59
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,5201,60
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,5201,239.190.216.145,42371,61
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,53951,62
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,53951,63
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,53951,239.190.216.145,42371,64
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,39160,65
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,39160,66
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,39160,239.190.216.145,42371,67
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,26854,68
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,26854,69
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,26854,239.190.216.145,42371,70
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,30041,71
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,30041,72
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,30041,239.190.216.145,42371,73
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,27734,74
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,27734,75
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,27734,239.190.216.145,42371,76
03/17/2025-22:45:00.000,[1:2260002:1] SURICATA Applayer Detect protocol only one direction,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,41973,77
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.190.216.145,42371,239.120.148.42,41973,78
03/17/2025-22:45:00.000,[1:2228000:1] SURICATA SSH invalid banner,Generic Protocol Command Decode,3,TCP,239.120.148.42,41973,239.190.216.145,42371,79
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.87,38739,239.190.141.209,38739,80
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,239.190.216.145,59968,8.72.219.151,18763,81
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,8.72.219.151,18763,239.190.216.145,59968,82
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,8.72.219.151,18763,239.190.216.145,59968,83
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,239.190.216.145,59968,8.72.219.151,18763,84
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,239.190.216.145,42552,113.182.239.9,18763,85
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,239.190.216.145,42552,113.182.239.9,18763,86
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,113.182.239.9,18763,239.190.216.145,42552,87
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,113.182.239.9,18763,239.190.216.145,42552,88
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,239.190.216.145,42552,113.182.239.9,18763,89
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.188,38739,239.190.141.209,38739,90
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.151,38739,239.190.141.209,38739,91
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.216.32,38739,239.190.141.209,38739,92
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.128,38739,239.190.141.209,38739,93
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.240,38739,239.190.141.209,38739,94
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.216.23,38739,239.190.141.209,38739,95
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.148,38739,239.190.141.209,38739,96
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.219,38739,239.190.141.209,38739,97
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.194,38739,239.190.141.209,38739,98
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.154,38739,239.190.141.209,38739,99
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,100
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,101
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,102
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,103
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,104
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,105
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,106
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,107
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,108
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,109
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,42747,110
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.163.96,18763,239.190.216.145,20717,111
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.134,38739,239.190.141.209,38739,112
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.112,38739,239.190.141.209,38739,113
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.202,38739,239.190.141.209,38739,114
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.32,38739,239.190.141.209,38739,115
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,116
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,117
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,118
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,119
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,9510,120
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,9510,121
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,9510,122
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,123
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,9510,124
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,9510,125
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.2.72,18763,239.190.216.145,39135,126
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,151.48.9.145,18763,239.190.216.145,46184,127
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,151.48.9.145,18763,239.190.216.145,46184,128
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,129
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,130
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,131
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,132
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,151.48.9.145,18763,239.190.216.145,46184,133
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,134
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.194.44,18763,239.190.216.145,20886,135
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.227,38739,239.190.141.209,38739,136
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,137
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,138
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,139
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,140
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,141
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.110.157,18763,239.190.216.145,5496,142
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.224.29,18763,239.190.216.145,2038,143
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.224.29,18763,239.190.216.145,2038,144
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.145.69,18763,239.190.216.145,42816,145
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.145.69,18763,239.190.216.145,42816,146
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.216.232,38739,239.190.141.209,38739,147
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.64,38739,239.190.141.209,38739,148
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.220,38739,239.190.141.209,38739,149
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.13,38739,239.190.141.209,38739,150
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,144.153.162.157,18763,239.190.216.145,60461,151
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,144.153.162.157,18763,239.190.216.145,60461,152
03/17/2025-22:45:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,119.160.145.69,18763,239.190.216.145,23340,153
03/17/2025-22:45:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,119.160.145.69,18763,239.190.216.145,23340,154
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.151,38739,239.190.141.209,38739,155
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.141.53,38739,239.190.141.209,38739,156
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.87,38739,239.190.141.209,38739,157
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.55,38739,239.190.141.209,38739,158
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.240,38739,239.190.141.209,38739,159
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.188,38739,239.190.141.209,38739,160
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.216.32,38739,239.190.141.209,38739,161
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.151,38739,239.190.141.209,38739,162
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.148,38739,239.190.141.209,38739,163
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.194,38739,239.190.141.209,38739,164
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.128,38739,239.190.141.209,38739,165
03/17/2025-22:45:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.219,38739,239.190.141.209,38739,166
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.28.154,38739,239.190.141.209,38739,167
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,239.190.72.112,38739,239.190.141.209,38739,168
